user_login,is_person
RDIL,True
matthewjdegarmo,True
hbuckle,True
kyanha,True
paul-cheung,False
mkswd,True
PatLeong,True
georgettica,True
mbpreble,False
jborean93,True
fMichaleczek,True
sdwheeler,True
dgoldman-msft,True
hubuk,True
bmkaiser,True
heaths,True
jakekerr,True
soccypowa,True
davidreis97,True
tamasvajk,True
Artoria2e5,True
Youssef1313,True
joopjaeng,False
hemisphera,False
sethvs,True
tasnimzotder,True
alerickson,False
brcrista,True
WorrenB,False
cdhunt,True
Shriram0908,True
sar,True
aetos382,False
77,False
Liturgist,True
thomasrayner,True
machv,True
reynoldsbd,True
IISResetMe,True
UI221223,False
corbob,False
Maamue,False
kilasuit,True
teo-tsirpanis,True
jcotton42,True
HumanEquivalentUnit,False
davidseibel,True
tats-u,True
parameshbabu,True
nikkiomalley1123,False
ShaydeNofziger,True
SydneyhSmith,True
fdawlat,False
devlead,True
DamirAinullin,True
vikramkapoor80,False
KirkMunro,True
beatcracker,False
alexandair,True
alepauly,True
kevinoid,True
nxtn,False
devopstrainer1,False
MatthewShea35,False
joeltankam,True
Marusyk,True
alex-frankel,True
mikeTWC1984,False
brendandburns,True
RandomNoun7,True
paalbra,True
LucaFilipozzi,True
OneScripter,True
Beagall,False
p0W3RH311,False
rkeithhill,True
rkitover,True
spongemike2,False
bpayette,True
doctordns,True
Francisco-Gamino,True
adamdriscoll,True
alvarodelvalle,True
edyoung,True
silijon,True
Saancreed,True
davidsmatlak,True
MarvTheRobot,True
ltrowley83,False
MJECloud,True
davinci26,True
danstur,True
ovidiufelixb,False
mdalepiane,True
Greg-Smulko,True
Himura2la,True
centreboard,True
Lucius-Q-User,True
machgo,True
SeeminglyScience,True
SteveLee1287,True
jboeshart,True
steviecoaster,True
M1kep,False
Orca88,False
vdamewood,True
vedhasp,True
jschpp,True
ThreeFive-O,False
plcancelleri,True
sbonds,True
lzybkr,True
markekraus,True
robdy,True
Geweldig,True
bgelens,True
NeoBeum,False
amitsara,True
weltkante,True
nbkalex,False
pougetat,False
asrosent,False
paulbailey1979,False
Dewit62,True
HemantMahawar,True
SytzeAndr,True
tlsalex,False
indented-automation,True
yashrajbharti,True
st0le,True
ece-jacob-scott,True
mjanko5,True
nanyiyang,True
derek-xia,True
david-wang24,False
MohiTheFish,True
lupino3,True
vmsilvamolina,True
diddledan,True
hvitved,True
DCtheGeek,True
sba923,True
replicaJunction,True
stknohg,True
DanielSSilva,True
slide,True
MarkTiedemann,True
renehernandez,True
jwmoss,True
Prototyyppi,True
DarwinJS,True
louistio,True
Meir017,True
kiazhi,True
jeis2497052,True
bugale,True
pcgeek86,True
frjol,False
KevinMarquette,True
vongrippen,True
lukepayne,True
nycjan,True
lassehastrup,False
glachancecmaisonneuve,True
Jocapear,True
Estefycp,True
tobvil,False
daviddreher2,False
markwragg,True
TwitRco,True
iGotenz,False
razinc,False
TonyMichailidis,False
javicl,True
Jellyfrog,False
vpondala,True
tommymaynard,False
1RedOne,True
thattanmay,True
aavdberg,True
Topping,False
StingyJack,True
felixfbecker,True
dantraMSFT,True
fbehrens,True
Claustn,True
britishben,True
yurko7,True
BrucePay,True
devblackops,True
thezim,True
faraazahmad,True
JoshuaCooper,True
jianyunt,True
fowl2,True
alexjordan6,True
PetSerAl,False
mateusrodrigues,True
adelton,True
jokajak,True
qmfrederik,True
Robo210,True
kalgiz,True
wesholton84,False
mcbobke,True
bjh7242,True
Patochun,True
FriedrichWeinmann,True
gabrielsroka,True
jpsnover,True
ffeldhaus,True
M-D-M,False
SimonWahlin,True
StefanScherer,True
SwarfegaGit,True
Arnavion,True
pawamoy,True
DarqueWarrior,True
strawgate,True
SigFyg,False
CloudyDino,True
CallmeJoeBob,True
mbreakey3,True
mababio,True
develroo,False
maybe-hello-world,True
gpduck,True
ppadmavilasom,True
seemethere,True
mikemaccana,True
yeyintminthuhtut,False
tomconte,True
jbilinski,True
brianbunke,True
zackJKnight,True
timothywlewis,True
kanjibates,False
rpalo,True
tandasat,True
jcarino,False
charlieschmidt,True
stuntguy3000,True
zhenggu,True
bmanikm,True
maertendMSFT,True
Bhaal22,True
tlindsay42,True
stuajnht,False
chunqingchen,True
offthewoll,True
brywang-msft,False
xa0082249956,False
PowershellNinja,True
dee-see,True
dlwyatt,True
travisty-,True
kylesferrazza,True
djweber,True
raghav710,True
Indhukrishna,True
Windos,True
dfinke,True
LDSpits,True
joandrsn,True
mirichmo,True
Tadas,True
korygill,True
sarithsutha,True
chucklu,True
stevedesmond-ca,True
TheNewStellW,True
timparkinson,True
jeffbi,False
zjalexander,True
oising,True
mwrock,True
TimCurwick,True
dchristian3188,True
ergo3114,True
zackschuster,True
it-praktyk,True
mrpnkt,False
zacateras,False
SRGOM,False
MiaRomero,True
diev,True
sdcampbell,True
0xfeeddeadbeef,True
probonopd,False
mopadden,False
paulgmiller,True
0x4c6565,True
TheFlyingCorpse,True
raghushantha,True
ewhitesides,True
jasonwer,True
ScriptAutomate,True
erwinwildenburg,True
ChrisUbben,True
paulcallen,True
charub,True
Vasanth3g,True
kwiknick,True
noelleleigh,True
tibmeister,True
2xmax,True
Elufimov,True
brycem,True
ukreddy-erwin,True
Noutlaw1,True
NearTox,True
faheel,True
AndrewGaspar,True
randomvariable,True
adbertram,True
rmunn,True
nadiasvertex,True
kittholland,True
khansen00,True
JonathanMalek,True
alexpilotti,True
nmbradford,True
megamorf,True
latkin,True
GavinEke,True
packtpartner,True
Daniel15,True
leriefbe-msft,True
andyli,True
nitinbps,False
wangzq,True
thewebsitenursery,False
ealexjordan,False
bingbing8,True
lilyfang,True
JumpingYang001,False
bjtucker,True
douglaswth,True
coderdad,True
sajayantony,True
mattdbr,True
PeterMortensen,True
daviwil,True
juneb,False
BarryNolte,True
xiaoyinl,True
rnelson0,True
halr9000,True
KaliszAd,True
garethr,True
mikeehsu,True
mat-mo,False
lvnilesh,True
Atalanttore,True
ebelew,False
stashev,True
nanalakshmanan,True
lalyos,True
mrled,True
jeroenjanssens,True
abernajb,False
ajensenwaud,False
oldhamtj,True
kmosher,True
vivekjuneja,True
Krishna-Vutukuri,True
stweil,True
McAndersDK,False
bagder,True
exp-cpandya,False
n8v,True
PatrickLang,True
KarolKaczmarek,True
hiteshraigandhi,True
KrisBash,True
juanpablojofre,True
johnkord,True
TingLiu6,True
quoctruong,True
AngelCalvo,True
mgreenegit,True
maertend-zz,False
kapilmb,True
DonGill,True
jkotas,True
britw,True
DiceyDai,False
dgrala,True
palladia,True
zach-folwick,True
fearthecowboy,True
yourpalal,True
EugeneIstomin,False
joshjordan,True
JacobGalati,True
mrhardikjoshi,True
klobuczek,True
jgaskins,True
jorroll,True
cheerfulstoic,True
malandrina,True
speedshopnate,False
shu-bc,False
ekampp,True
mstrofbass,False
amitsuryavanshi,True
kapone89,True
jjg-dressipi,True
olleolleolle,True
ttrmw,True
lshimokawa,True
jschulenklopper,True
pudiva,False
FireWhale,True
Grafikart,True
subvertallchris,True
anamba,True
kopylovvlad,True
sulabhjain,True
RicardoTrindade,True
pmaite88,True
simpsonjulian,True
leviwilson,True
kyle-rader,True
pepesenaris,True
nossila,True
TyGuy,False
kunitoo,True
jboler,True
gnapse,True
mintyfresh,False
ProGM,True
brucek,True
jacob-ewald,True
dominicsayers,True
dalton,True
knapo,True
taki,False
bloomdido,True
veetow,True
agustinvinao,True
JustinAiken,True
jbhannah,True
sineed,True
michaeldelorenzo,True
djvs,False
jessmartin,True
koic,True
mrstif,True
ferdinandrosario,True
startupaman,True
venkatd,True
jmdeldin,True
rebeccatron,True
jacobwgillespie,True
robak86,True
olance,True
iHiD,True
ahmetkizilay,True
dpisarewski,True
Tenari,True
waffle-iron,False
garmoshka-mo,True
nrdobie,True
jhmegorei,True
codebeige,True
jfrazee,True
OpenCoderX,False
gogogarrett,True
mrkaspa,True
miharekar,True
http-418,True
helloworld-cat,False
andreasronge,True
johnkferguson,True
anulman,True
KieranLafferty,True
archferns,True
wintersolutions,False
RichMorin,True
ni-ka,False
ujjwalt,True
undergroundwebdesigns,True
tomaadland,True
AlainPilon,True
borodiychuk,True
karabijavad,True
alex-klepa,True
VonD,False
saterus,True
thekendalmiller,True
dwbutler,True
pboling,True
cfitz,True
joshweinstein,False
michaelklishin,True
pehrlich,True
moredip,True
dnagir,True
declan,True
vivekprahlad,True
VigneshRE,False
endeepak,True
KalyanAkella,True
marciotoshio,True
andersjanmyr,True
fvanclef,True
purbon,True
benjackson,True
junegunn,True
joeleaver,True
dsisnero,False
wtn,True
jneen,True
shageman,True
dvantuyl,True
peterneubauer,True
quendee,False
ogrisel,True
lacrosse91,False
jjerphan,True
thomasjpfan,True
tsuga,False
lorentzenchr,True
gsheni,True
glemaitre,True
kilgore92,True
seanbenhur,True
hurricane642,False
tnakae,True
lesteve,True
jeremiedbb,True
kddubey,False
wowry,True
yoh1496,False
norbusan,True
nithish08,True
murata-yu,False
NicolasHug,True
twolodzko,True
pietroppeter,True
michalkrawczyk,False
asaadeldin11,True
Bharat123rox,True
VarIr,True
kach-sj,False
Caratheodory301,False
jakelohrke,True
kstoneriv3,True
olszewskip,True
cmarmo,True
davidechicco,True
jnothman,True
MaxwellLZH,True
viniciusriosfuck,True
niknow,True
hxyue1,True
RyanWoodard,True
jasperroebroek,True
Fengjun-Wang,False
TonyAttalla,True
azihna,True
not-a-feature,True
MichalKarbownik,True
PierreAttard,False
AidarShakerimoff,False
yaniv010,False
robinthibaut,True
wdevazelhes,True
cozek,True
simontindemans,True
PGijsbers,False
TobiasUhmann,True
hamlet-father-ghost,False
ShyamDesai,True
tliu68,False
Pawel-Kranzberg,True
mohamed-khoualed,True
thoranna,False
kamiyaa,True
geroldcsendes,False
gregorystrubel,False
alex90r7,False
tczhao,True
mhham,True
isaack-mungui,True
timo-stoettner,False
hongshaoyang,True
hafnerfe,True
colinweber27,False
MezentsevIlya,False
Tyneor,False
aerodynamic-saucepan,True
jdelaunay,False
kno10,True
ricardojnf,False
DavidQuere,True
Asami-1,True
shubhamdo,True
tpoulain,False
StealthyKamereon,True
yash-clear,False
SkafteNicki,True
Konrad0,True
varunagrawal,True
ftrojan,True
vnmabus,True
adriangb,True
phbk,False
nandinisingh759,False
efiegel,True
frankier,True
cloud9anti,False
KaikeWesleyReis,True
bthirion,False
Guobing-Chen,True
ZhihuiChen0903,False
CoMartel,True
PSSF23,True
alfaro96,True
Rubix982,True
mathschy,False
ssaamm,True
thebabush,False
daikikatsuragawa,True
rafardenas,True
John-Ted,True
albertcthomas,True
reshamas,True
gkevinyen5418,True
claramatos,True
sahilgupta2105,True
aggvarun01,True
ivirshup,True
trewaite,True
jayzed82,True
amrcode,False
tnwei,False
tanglef,True
robert-robison,True
amy12xx,True
makermotion,False
yacth,False
TwsThomas,True
LionXav,False
titigmr,False
Alit10,True
OlehKSS,True
albertvillanova,True
jeanCarloMachado,True
doerlbh,True
okz12,True
harupy,True
JoElfner,True
MathieuBertin,False
madhuracj,True
alexshacked,False
BenjaminBossan,True
juliusvering,True
lucyleeow,True
lababidi,True
oulenz,True
rotheconrad,True
nkulkarni,False
marenwestermann,True
rth,True
venkyyuvy,False
bnaul,True
zachmayer,True
rithvikrao,True
jochenater,False
jenniferjang,False
rpstanley90,False
dsleo,False
maikia,True
postmalloc,True
viclafargue,True
kempa-liehr,True
anhqngo,True
smola,True
rtavenar,True
amascia,True
yagi-3,True
gbolmier,True
goerch,False
smarie,True
haochunchang,True
acharles7,True
Reksbril,True
PabloRMira,True
arka204,False
qcw171717,False
rsaite,False
joeDiHare,True
dupuisIRT,False
chrispe,True
HanYaodong,True
matwey,True
adrinjalali,True
ahmedhshahin,True
mdabbah,False
rpauli,False
maxi-marufo,True
cshih14,False
RoeiKa,False
little-eyes,True
morgsmss7,True
bshabashFD,True
dwaks,False
chengning-zhang,False
shekharsingh8811,True
siqi-he,False
jnboehm,False
vitorsrg,False
arunavkonwar,True
zyxue,True
MaiRajborirug,True
happilyeverafter95,True
groud,True
jgibson2,True
EvgeniDubov,False
Mazay0,False
ShumingXu,False
divyaprabha123,False
tathey1,True
vsriram11,True
ShamanthNyk,True
amueller,True
Henley13,True
chbrandt,True
remykarem,True
getgaurav2,True
maartenbreddels,True
csbrown,True
knorthover,False
pehlivanian,True
panpiort8,True
JohnHBauer,True
bsipocz,True
hugoabonizio,True
OkonSamuel,True
GuyPozner,False
jcusick13,True
sysuresh,False
Tjalling-a-a,False
nik-sm,True
MattEding,True
jhennrich,True
oleksandr-pavlyk,True
rafikg,True
plgreenLIRU,True
pleydier,True
chuckhacker,True
Ircama,False
MDouriez,True
qinhanmin2014,True
pierrezeb,False
tcerdaITBA,True
stsievert,True
samskruthireddy,False
sam-dixon,True
lakrish,True
louishuynh,True
paoloturati,True
LalliAcqua,False
hermidalc,True
yunesj,True
wolfiex,True
darioka,False
kellycarmody,False
VariableVasasMT,False
pratikpc,True
johannfaouzi,True
joxxperez,False
leonardbinet,True
dPys,True
mitchelldehaven,True
huntzhan,True
chhabrakadabra,True
agamemnonc,True
mehrnazmo,True
cdknorow,True
githubalexliu,True
benbo,True
anxuthu,False
gdupret,True
alegonz,True
H4dr1en,False
sergiormpereira,True
ben-dilday-enigma,False
scouvreur,True
ab-anssi,True
c56pony,False
mendozamanu,True
WenjieZ,True
kevin1kevin1k,True
jeromebedard12,False
Framartin,True
Sean16SYSU,False
yc2311,True
boyuanmike,False
samronsin,True
usul83,True
KevinMMendez,True
maxnoe,True
cv3d,True
ryan-deak-zefr,False
pcerda,True
massich,True
rmenuet,True
FollowKenny,True
thibsej,True
banilo,True
orausch,True
chkoar,True
albertotb,True
TheXu,True
fferrin,True
connorbrinton,True
matthieu-pa,True
Robinspecteur,False
sergeyf,True
nixphix,True
se4u,False
psendyk,True
sagarkar10,True
urigoren,True
gykovacs,True
pavlin-policar,True
paragmoteria,True
eamanu,True
aishgrt1,False
cciccole,True
isacarnekvist,True
muneebaadil,True
GMarzinotto,True
RahulDamineni,True
lobpcg,True
mattmilten,True
datajanko,True
flaviomartins,True
ayushpatidar,False
zjpoh,True
jakirkham,False
pierreablin,False
dorcoh,True
TomAugspurger,True
doaa-altarawy,True
JohnStott,False
emmjaykay,False
lebigot,True
jbschiratti,True
agramfort,True
vyasr,True
murielgrobler,True
gokart23,True
caioaao,True
sairajk,True
vahidbas,False
fdroessler,False
haroldfox,False
rtalrejanyc,False
yishaishimoni,True
g-walsh,True
astrakhantsev,True
kjohnsson,True
alexpantyukhin,True
Mariand012,False
satishjasthi,True
maskani-moh,True
parth1993,True
algoGuruZ,False
MrMathias,True
HJLebbink,True
bhaskarb,False
dohmatob,True
nok,True
EmreAtes,True
LPugens,True
jboes,False
Johayon,True
maykulkarni,False
icfly2,True
vrishank97,True
amanp10,True
gxyd,True
Eight1911,True
rgerkin,True
Borchmann,True
kameranis,True
vc1492a,True
PGryllos,True
sergulaydore,True
fenilsuchak,True
CoderPat,True
fabsig,True
rasbt,True
jsoutherland,True
syonekura,True
jeh0753,True
chenhe95,True
aarshayj,True
ashimb9,False
musically-ut,True
andreasvc,True
SebastinSanty,True
jengelman,True
bm424,True
qiaonahu,False
MechCoder,False
GaelVaroquaux,True
ncordier,True
n0mad,True
VathsalaAchar,True
zorroblue,True
kejiashi,True
ecampana,True
satyan-g,False
johny-c,True
kkatrio,True
loldja,True
lemonlaug,True
TomDLT,True
tguillemot,True
dalmia,True
vincentpham1991,True
sebp,True
Erotemic,True
lilianweng,True
ValeryAnisimovsky,True
yl565,True
ivannz,True
Mxbonn,True
lmcinnes,True
Borda,True
arnaudbenard,True
michael-sloma,False
tlorieul,True
g-rutter,True
betatim,True
luoq,True
yenchenlin,True
qingyili,True
btabibian,True
cvanwynsberghe,True
SahilKang,True
hlin117,True
vighneshbirodkar,True
macg0406,False
maciejjaskowski,True
joshlk,True
DSLituiev,True
zuku1985,False
vpekar,True
tjvandal,True
mannby,True
maniteja123,True
dwarrier,False
cheral,True
Sentient07,True
jamiebull1,True
kashif,True
OlaPaw,True
raghavrv,True
raamana,True
Al-Pena,False
kootenpv,True
zermelozf,True
johannah,True
glouppe,True
KamalakerDadi,False
untom,True
dnlbunting,True
jmschrei,True
potash,True
andaag,False
basveeling,True
arjoly,True
Fenugreek,True
stephen-hoover,True
galvare2,False
albahnsen,True
IssamLaradji,True
laurentperrinet,True
erensezener,True
vmichel,True
LowikC,True
NelleV,True
afouchet,True
cdamon,False
chebee7i,False
artsobolev,True
mblondel,True
larsmans,True
trevorstephens,True
borjar,False
huibinshen,True
jmetzen,True
tliu30,True
doxav,True
queqichao,True
alexeyum,True
staple,False
perimosocordiae,True
vene,True
dengemann,True
eickenberg,False
djsutherland,True
sklef,True
nateyoder,True
nmayorov,True
mattilyra,True
alimuldal,True
jcrudy,True
rootlesstree,False
jwkvam,True
jakevdp,True
kemaleren,True
kpysniak,False
robertlayton,True
cricketsong,False
tommydino93,True
tanujdhiman,True
UnixJunkie,True
nanshanli,True
itsabhishekhere,False
europeanplaice,True
mlondschien,False
jonaschn,True
Whidou,False
naozin555,False
takoika,True
KurumeYuta,False
kobaski,False
twicky99,False
muttineni2020,True
emarkou,True
yohanchatelain,True
thehomebrewnerd,True
bchen1116,True
jaffourt,True
Ashvith,True
mzakariaCERN,False
rainwoodman,True
groceryheist,False
clement-f,True
ZeyuSun,False
tom1092,False
ChuliangXiao,True
ZhengzeZhou,False
pabloduque0,True
AlexandreBourrieau,False
he7d3r,True
kmatt10,False
KylSong,True
raybellwaves,True
fatosmorina,True
Connerrrrr,True
MK1993,True
yoch,False
akashpapnai,False
GLevV,True
iwhalvic,False
TFiFiE,False
legitishan,True
KunjParikh,True
domdfcoding,True
analuizaypessoa-zz,True
NiMlr,False
xiaoyuchai,False
LSturtew,False
jcfaracco,True
bsun94,True
chrisyeh96,True
shrutimistry,True
rynoV,True
jindongwang,True
crflynn,True
waijean,False
jimbudarz,True
vishwaapatel,False
guiweber,False
JohanWork,True
jhlegarreta,True
frrad,True
maliozer,True
andrewdelong,True
flyingdutchman23,False
cliffordEmmanuel,False
avigupta2612,True
afonari,True
stestagg,True
mbatoul,True
alessiamarcolini,True
zouharvi,True
MarcoGorelli,True
geofft,True
alalalau,True
AlekLefebvre,True
linjun9,False
swarupsrini,True
RichardScottOZ,False
mohaseeb,True
Shooter23,False
samdbrice,True
shivamgargsya,False
leechu27,False
egkiastas,True
Ashish013,True
anashas,False
putschblos,False
jpreiss,True
SteveKola,True
dkobak,True
sdpython,True
pnb,True
Okroshiashvili,True
th-yoon,True
bdpedigo,True
pk1130,True
cinbez,True
nuka137,True
hirzel,True
YasmeenAlsaedy,True
zitorelova,True
cycks,True
t-kusanagi,False
peter-dye,True
simonamaggio,False
vadim-ushtanit,False
abdulelahsm,True
halsawadi,True
cleardusk,True
Haidar13,True
Bunkus1,True
mabu-dev,True
CeeThinwa,False
fortune-uwha,True
mjkanji,True
elateifsara,True
Necior,True
sobkevich,False
makoeppel,False
Vlasovets,False
anton-khimich,True
ilos-vigil,True
dmallia17,False
AYUSHBlaze,True
neontty,False
RonsenbergVI,True
ThuWangzw,False
daloya3194,False
EdwinWenink,False
hamogu,True
BaptBillard,False
abhinavtps,True
m7142yosuke,True
ranjanikrishnan,False
mathurinm,False
bmalezieux,False
stootoon,True
Connossor,True
shinnar,False
Hephaest,True
xu-kai-xu,False
paw-lu,True
amidvidy,True
anntzer,True
haochuanwei,True
yzhenman,False
justinschuster,True
khazit,True
YusukeNagasaka,True
rohan-paul,True
jdsuryap,False
adamjstewart,True
ly648499246,False
des137,False
tacaswell,True
shinehide,False
hamdan-codes,True
brianrice2,True
harrismirza,True
DavidKatz-il,True
obiscolly50,False
aadamson,True
mcalcote,True
Todaime,True
novaya,False
Kot271828,False
leouieda,True
Zeroto521,False
nfultz,True
NadimKawwa,True
ryuwd,True
dpoznik,True
TimotheeMathieu,False
MLopez-Ibanez,True
Qbiwan,False
mokeddembillel,True
terencehonles,True
panangam,True
ttakizawa,False
sadakmed,False
isuruf,True
Denbergvanthijs,True
brownsarahm,True
cdeil,True
AutoViML,False
mani2106,False
Ankit810,True
declo32,True
ashkush,True
k-yash,True
yiyange,True
kirisakow,True
nils-werner,True
kopytjuk,True
ineveLoppiliF,True
tsukar,True
Zehui-Lin,True
shaik-hasan-ahmed,False
foxik,True
larsoner,True
marrodion,True
myazann,True
rickiepark,True
fhaselbeck,False
samuelstevens,True
kajal-hardwaria,True
rishi1999,True
RamyaNP,False
LaurenzReitsam,True
alexhenrie,True
joaquinvanschoren,True
abhi9249,True
hkennyv,True
anshulparihar,False
just-linux,False
SamKimbinyi,True
Xethan,False
srishtiaggarwal,False
Castlesai,True
gujralsanyam22,True
rachittoshniwal,True
ghisvail,True
manmeetkaurbaxi,True
ADEscobar,True
brcharron,True
chaitanyamogal,False
ulupo,True
luca-parisi,True
watchtheblur,False
jennselby,True
kyouma,True
haiatn,True
Yard1,True
lbittarello,True
JaehyunAhn,True
ikedaosushi,True
boricles,True
satrio-hw,True
jakharrahul000,True
nzare,True
JonathanBanda,True
franslarsson,True
bdevnani3,True
harryscholes,True
gauravkdesai,True
ezebunandu,True
subhayuroy,True
moussa7,True
subrat93,False
zaylon0510,False
anandt555,True
coelhudo,True
xiaosihao,True
avinash-ak,True
indecisiveuser,False
sophsoph321,True
isunitha98selvan,True
martina-zxy,True
szywise,False
lgmoneda,True
sharmajee499,True
arthurcgusmao,True
rauwuckl,True
hiteshsom,True
eschibli,False
ckastner,True
justmarkham,True
sstalley,True
zhaofeng-shu33,False
solegalli,True
RobRomijnders,True
bmaisonn,False
saket404,True
FrancescoCasalegno,True
JinLi711,True
Shihab-Shahriar,True
nouranali,True
bingoko,True
Ashutosh619-sudo,False
timokau,True
Ultramann,True
m-sche,True
david-cortes,False
dachosen1,True
Hoda1394,False
mikeaalv,True
willpeppo,False
biprateep,True
tijanajovanovic,False
Probinette4,False
TahiriNadia,False
boldloop,True
Carreau,True
noelano,False
crypdick,True
gimseng,True
yashika51,True
rmaleki,False
shail2512-lm10,True
cool-RR,True
m-vd,True
joshuacwnewton,True
rubywerman,True
barankarakus,False
Thomas9292,True
parthivc,True
napsternxg,True
kcetina-fujitsu,True
t-kusanagi2,False
clmbst,False
hs-nazuna,True
beatrizsmg,False
aldee153,True
NaokiHamada,True
j2heng,True
Nishikoh,True
doulouUS,True
Cristinamulas,True
qzhang90,True
TaiChiTiger,False
jaketae,True
alexlenail,True
dsandeep0138,True
JeroenPeterBos,False
a-wozniakowski,True
fujiaxiang,True
steinfurt,True
JEHoctor,True
emdupre,True
akshayrdeodhar,True
NeilBotelho,True
KartikChugh,True
CatChenal,True
janjoswig,True
DanielAtKrypton,True
louisguitton,True
asubramaniyan,True
GeorMurk,True
icoder18,True
Mariam-ke,False
genvalen,False
mobigelow,True
kohakukun,True
tianchuliang,True
JosephTLucas,True
krumeto,True
madelgi,True
neinkeinkaffee,True
pardeep-singh,True
annejeevan,True
poorna-kumar,True
Shuyib,False
abbiepopa,True
martinoywa,True
teonbrooks,True
violetr,True
rachel-fischoff,True
saurabhsjain,True
muokicaleb,True
RafeyIqbalRahman,True
pgithubs,False
SleepyBag,True
martinagvilas,True
tbenjamin-pl,True
ufmayer,False
FelixWick,True
PbChauhan,False
zaccharieramzi,True
kaylani2,True
bsmith89,True
erinkhoo,True
KumarGanesha1996,True
swierh,True
crispinlogan,False
barberogaston,False
changebo,True
pranavagande,True
tarun42,True
gio8tisu,True
zoj613,False
slackito,True
AdamSpannbauer,True
hugolmn,True
jvesely,True
bobbyDropTables420,False
hhnnhh,True
Justin-Huber,True
mloning,True
Mai-Raj,False
skeller88,True
codeloop,True
jindalpankaj,True
Abo7atm,False
elliothershberg,True
kedarrudrawar,True
Prince326,True
lschwetlick,True
balaneshin,False
grlee77,True
hugovk,True
webber26232,True
H-Yin,False
stephendavidmarsh,True
bvsravikiran,True
LukeBeg,True
mriedmann,True
pwl,True
MichaelShoemaker,True
CirQ,True
londumas,True
DatenBiene,True
wornbb,False
jianlingzhong,True
maxkaustav,True
BenjaminLiuPenrose,True
mlbileschi,True
alexitkes,True
roryhr,True
Davide95,True
bmaingret,True
toondeboer,True
thymerishere,True
NehaAgrawal123,False
timvink,True
rajivsam,True
Sanika-Medankar,False
quangngd,True
lucgiffon,False
rbewoor,True
nilichen,True
endremborza,True
raduspaimoc,False
gui-miotto,True
bfgray3,False
danielvangelder,True
j0rd1smit,False
lkemkes,True
ashutosh1919,True
merrcury,True
genziano,True
lrjball,False
maurapintor,True
Rick-Mackenbach,True
echasnovski,True
erictleung,True
DarshanGowda0,True
Shiki-H,False
wderose,False
jumon,False
smyskoff,False
jim0421,False
SamDuan,True
Pimpwhippa,False
magda-zielinska,True
oj-lappi,False
CastaChick,False
parsons-kyle-89,False
chofchof,True
zhengruifeng,True
juliapiscioniere,True
lopusz,False
ManishAradwad,True
hcars,True
narendramukherjee,False
ariepratama,True
aesuli,True
neddylan,False
smritisingh26,True
talgatomarov,False
JarnoRFB,True
judithabk6,False
Batalex,True
ksslng,True
gwarmstrong,True
rushabh-v,True
alonsosilvaallende,True
GregoireMialon,True
vandana-iyer,True
kishimoto-banana,False
nicolasservel,False
TiphaineV,True
SergioDSR,False
tux2024,False
fabi-cast,True
ysunmi0427,True
noatamir,True
rachelcjordan,False
fraboeni,True
marijavlajic,True
anaisabeldhero,True
marielledado,True
brigitteunger,False
stareh,False
daphn3k,True
ETay203,True
mojc,True
alhewpl,True
Olks,True
bharathi-srini,True
malteserteresa,False
Malesche,True
marimeireles,True
borovikova,True
lithomas1,True
adityaprabhat01,True
olicairns,False
waelbenamara,True
SanthoshBala18,False
greatsharma,True
gholdman1,True
trimeta,False
trabbart,False
mghah,False
guillaume-chevalier,True
EverLookNeverSee,True
junzhaous,False
keyianpai,True
tituschristian,False
tirthasheshpatel,True
sidgupta234,True
duckladydinh,True
shubchat,True
tamirlan1,False
mslapek,True
Windber,False
wconnell,False
ankishb,False
DelgadoPanadero,True
pulkitmehtawork,True
huangk10,False
jmwoloso,True
DavidBreuer,True
ngshya,False
scibol,False
ritchieng,True
blynotes,True
inder128,True
bwignall,True
lkubin,True
wenliwyan,False
Bibyutatsu,True
samj1912,True
SylvainLan,False
suraj95,True
JJmistry,False
cyrus303,True
kp1302,True
vachanda,False
cgsavard,False
J-A16,False
kwinkunks,True
anuprulez,True
ForrestCKoch,True
thierrymoudiki,True
mjmikulski,True
gregorybchris,True
krishnachaitanya7,False
NicholasWon47,True
xnox,True
GregoryMorse,True
kwinata,True
EunSeop,True
lucaionescu,True
edwardcqian,True
yhtang,False
willprice,False
Abdur-rahmaanJ,True
Yinglr,False
xun-tang,False
pwalchessen,False
jigna-panchal,True
fbchow,False
lotusea,True
rsanjabi,True
katarinaslama,True
LauraLangdon,True
kesshijordan,True
hailey0huong,True
geoninja,True
theoptips,False
EricaXia,True
Tiffany8,True
loftiskg,True
mina1987,True
go-bears,False
harini-sridhar,True
ritalulu,True
rebekahkim,True
r-build,True
gitsteph,True
alekslovesdata,False
alexdesiqueira,True
natashaborders-zz,True
Soumirai,False
akeshavan,True
ArthurBook,True
lbfin,False
norvan,False
ganevgv,False
bbuluttekin,True
James-G-Hill,True
edvardlindelof,False
gbroccolo,True
tolaa001,False
adpeters,True
rjuer,True
hoffm386,True
ulturt,True
andersk,True
raphael0202,True
jlh2018,False
GabrielValeRios,True
jiwidi,True
pmarko1711,True
sara-es,True
smujjiga,False
dbauer9,False
walachey,True
Maocx,False
jaganadhg,True
andreamalhera,True
deeplook,False
sbehren,True
PyExtreme,True
veerlosar,False
mschaffenroth,True
FollonSaxBass,True
aditya-hari,True
corriebar,True
StephG123,True
flaviomorelli,False
timnon,True
th0rwas,False
alexandracraciun,False
top-on,True
LBrummer,False
tkowpt,False
